"Extracted from the UNHCR Population Statistics Reference Database","United Nations High Commissioner for Refugees"
"Date extracted: 2016-06-14 13:54:55 +02:00"

"Country / territory of asylum/residence",Origin,Year,Month,Value
Cyprus,"Iran (Islamic Rep. of)",2016,April,2
Cyprus,Iraq,2016,January,4
Cyprus,Iraq,2016,February,7
Cyprus,Iraq,2016,March,3
Cyprus,Iraq,2016,April,7
Cyprus,Jordan,2016,March,1
Cyprus,Jordan,2016,April,1
Cyprus,Lebanon,2016,January,2
Cyprus,"Sri Lanka",2016,January,7
Cyprus,"Sri Lanka",2016,February,3
Cyprus,"Sri Lanka",2016,March,3
Cyprus,"Sri Lanka",2016,April,1
Cyprus,"Rep. of Moldova",2016,February,2
Cyprus,Morocco,2016,February,1
Cyprus,Nepal,2016,January,3
Cyprus,Nepal,2016,February,2
Cyprus,Nepal,2016,March,1
Cyprus,Nepal,2016,April,2
Cyprus,Nigeria,2016,January,1
Cyprus,Nigeria,2016,April,2
Cyprus,Pakistan,2016,January,4
Cyprus,Pakistan,2016,February,17
Cyprus,Pakistan,2016,March,15
Cyprus,Pakistan,2016,April,20
Cyprus,Philippines,2016,January,4
Cyprus,Philippines,2016,February,3
Cyprus,Philippines,2016,March,1
Cyprus,Philippines,2016,April,2
Cyprus,"Russian Federation",2016,January,3
Cyprus,"Russian Federation",2016,March,1
Cyprus,"Russian Federation",2016,April,2
Cyprus,"Sierra Leone",2016,January,3
Cyprus,Somalia,2016,January,19
Cyprus,Somalia,2016,February,20
Cyprus,Somalia,2016,March,48
Cyprus,Somalia,2016,April,28
Cyprus,"Viet Nam",2016,January,5
Cyprus,"Viet Nam",2016,February,8
Cyprus,"Viet Nam",2016,March,14
Cyprus,"Viet Nam",2016,April,8
Cyprus,"Syrian Arab Rep.",2016,January,120
Cyprus,"Syrian Arab Rep.",2016,February,108
Cyprus,"Syrian Arab Rep.",2016,March,51
Cyprus,"Syrian Arab Rep.",2016,April,63
Cyprus,Togo,2016,January,2
Cyprus,Togo,2016,February,1
Cyprus,Turkey,2016,January,1
Cyprus,Turkey,2016,February,3
Cyprus,Turkey,2016,March,1
Cyprus,Ukraine,2016,February,5
Cyprus,Ukraine,2016,March,2
Cyprus,Ukraine,2016,April,6
Cyprus,Yemen,2016,January,1
"Czech Rep.",Afghanistan,2016,January,1
"Czech Rep.",Afghanistan,2016,February,1
"Czech Rep.",Afghanistan,2016,March,8
"Czech Rep.",Algeria,2016,January,1
"Czech Rep.",Algeria,2016,February,1
"Czech Rep.",Algeria,2016,March,4
"Czech Rep.",Armenia,2016,January,5
"Czech Rep.",Armenia,2016,March,3
"Czech Rep.",Armenia,2016,April,5
"Czech Rep.",Azerbaijan,2016,January,1
"Czech Rep.",Belarus,2016,February,2
"Czech Rep.",China,2016,January,2
"Czech Rep.",China,2016,February,24
"Czech Rep.",China,2016,March,12
"Czech Rep.",China,2016,April,6
"Czech Rep.",Cameroon,2016,January,1
"Czech Rep.",Cameroon,2016,March,2
"Czech Rep.",Congo,2016,April,1
"Czech Rep.",Colombia,2016,February,1
"Czech Rep.",Cuba,2016,January,10
"Czech Rep.",Cuba,2016,February,3
"Czech Rep.",Cuba,2016,March,5
"Czech Rep.",Cuba,2016,April,3
"Czech Rep.",Georgia,2016,January,7
"Czech Rep.",Georgia,2016,February,1
"Czech Rep.",Georgia,2016,April,11
"Czech Rep.",Ghana,2016,March,1
"Czech Rep.",Iraq,2016,January,15
"Czech Rep.",Iraq,2016,February,61
"Czech Rep.",Iraq,2016,March,31
"Czech Rep.",Iraq,2016,April,7
"Czech Rep.",Israel,2016,March,1
"Czech Rep.",Jordan,2016,February,1
"Czech Rep.",Kazakhstan,2016,January,1
"Czech Rep.",Kazakhstan,2016,March,1
"Czech Rep.",Kazakhstan,2016,April,1
"Czech Rep.",Kyrgyzstan,2016,January,1
"Czech Rep.",Kyrgyzstan,2016,February,2
"Czech Rep.",Libya,2016,April,1
"Czech Rep.","Sri Lanka",2016,February,1
"Czech Rep.","Sri Lanka",2016,March,1
"Czech Rep.","Rep. of Moldova",2016,February,1
"Czech Rep.",Mongolia,2016,March,1
"Czech Rep.",Mongolia,2016,April,2
"Czech Rep.",Myanmar,2016,February,1
"Czech Rep.",Nigeria,2016,January,1
"Czech Rep.",Nigeria,2016,April,2
"Czech Rep.",Pakistan,2016,March,1
"Czech Rep.",Romania,2016,April,1
"Czech Rep.","South Africa",2016,April,1
"Czech Rep.","Russian Federation",2016,January,1
"Czech Rep.","Russian Federation",2016,February,3
"Czech Rep.","Russian Federation",2016,March,2
"Czech Rep.","Russian Federation",2016,April,13
"Czech Rep.",Somalia,2016,April,1
"Czech Rep.","Viet Nam",2016,January,2
"Czech Rep.","Viet Nam",2016,February,3
"Czech Rep.","Viet Nam",2016,March,5
"Czech Rep.","Viet Nam",2016,April,10
"Czech Rep.",Stateless,2016,February,2
"Czech Rep.",Stateless,2016,March,1
"Czech Rep.",Stateless,2016,April,1
"Czech Rep.",Slovakia,2016,February,1
"Czech Rep.","Syrian Arab Rep.",2016,January,6
"Czech Rep.","Syrian Arab Rep.",2016,February,6
"Czech Rep.","Syrian Arab Rep.",2016,March,6
"Czech Rep.","Syrian Arab Rep.",2016,April,7
"Czech Rep.",Turkmenistan,2016,April,1
"Czech Rep.",Tunisia,2016,February,1
"Czech Rep.",Tunisia,2016,March,1
"Czech Rep.",Turkey,2016,January,1
"Czech Rep.",Turkey,2016,February,3
"Czech Rep.",Turkey,2016,April,4
"Czech Rep.",Ukraine,2016,January,42
"Czech Rep.",Ukraine,2016,February,27
"Czech Rep.",Ukraine,2016,March,23
"Czech Rep.",Ukraine,2016,April,36
"Czech Rep.",Uzbekistan,2016,January,2
"Czech Rep.",Yemen,2016,February,4
Denmark,Afghanistan,2016,January,350
Denmark,Afghanistan,2016,February,210
Denmark,Afghanistan,2016,March,72
Denmark,Afghanistan,2016,April,77
Denmark,Albania,2016,February,2
Denmark,Albania,2016,March,6
Denmark,Albania,2016,April,17
Denmark,Algeria,2016,January,12
Denmark,Algeria,2016,February,9
Denmark,Algeria,2016,March,20
Denmark,Algeria,2016,April,12
Denmark,Egypt,2016,January,5
Denmark,Egypt,2016,February,1
Denmark,Egypt,2016,March,3
Denmark,Egypt,2016,April,1
Denmark,Armenia,2016,January,7
Denmark,Armenia,2016,March,1
Denmark,Armenia,2016,April,4
Denmark,Austria,2016,January,1
Denmark,Azerbaijan,2016,January,1
Denmark,Azerbaijan,2016,April,3
Denmark,Burundi,2016,January,1
Denmark,Burundi,2016,March,1
Denmark,Bangladesh,2016,January,11
Denmark,Bangladesh,2016,February,14
Denmark,Bangladesh,2016,March,2
Denmark,Bangladesh,2016,April,2
Denmark,Belarus,2016,February,1
Denmark,Belarus,2016,March,3
Denmark,Belarus,2016,April,4
Denmark,"Bosnia and Herzegovina",2016,January,5
Denmark,"Bosnia and Herzegovina",2016,February,3
Denmark,"Bosnia and Herzegovina",2016,April,9
Denmark,Bulgaria,2016,March,1
Denmark,China,2016,April,2
Denmark,Cameroon,2016,January,1
Denmark,Cameroon,2016,February,3
Denmark,"Dem. Rep. of the Congo",2016,January,1
Denmark,"Dem. Rep. of the Congo",2016,February,1
Denmark,"Dem. Rep. of the Congo",2016,March,8
Denmark,"Dem. Rep. of the Congo",2016,April,2
Denmark,Colombia,2016,March,4
Denmark,Eritrea,2016,January,25
Denmark,Eritrea,2016,February,11
Denmark,Eritrea,2016,March,5
Denmark,Eritrea,2016,April,13
Denmark,Ethiopia,2016,January,4
Denmark,Ethiopia,2016,March,3
Denmark,Ethiopia,2016,April,4
Denmark,Gambia,2016,January,2
Denmark,Gambia,2016,February,3
Denmark,Gambia,2016,March,5
Denmark,Gambia,2016,April,1
Denmark,Georgia,2016,January,15
Denmark,Georgia,2016,February,9
Denmark,Georgia,2016,March,5
Denmark,Georgia,2016,April,6
Denmark,Ghana,2016,March,2
Denmark,Guinea-Bissau,2016,February,1
Denmark,Guinea-Bissau,2016,March,2
Denmark,Guinea,2016,January,4
Denmark,Guinea,2016,February,3
Denmark,Guinea,2016,March,1
Denmark,"Côte d'Ivoire",2016,March,1
Denmark,"Côte d'Ivoire",2016,April,1
Denmark,India,2016,January,7
Denmark,India,2016,February,3
Denmark,India,2016,March,5
Denmark,"Iran (Islamic Rep. of)",2016,January,94
Denmark,"Iran (Islamic Rep. of)",2016,February,44
Denmark,"Iran (Islamic Rep. of)",2016,March,13
Denmark,"Iran (Islamic Rep. of)",2016,April,19
Denmark,Iraq,2016,January,177
Denmark,Iraq,2016,February,92
Denmark,Iraq,2016,March,45
Denmark,Iraq,2016,April,14
Denmark,Jordan,2016,April,1
Denmark,"Dem. People's Rep. of Korea",2016,April,1
Denmark,Kuwait,2016,January,20
Denmark,Kuwait,2016,February,4
Denmark,Kuwait,2016,April,2
Denmark,Liberia,2016,February,2
Denmark,Libya,2016,January,25
Denmark,Libya,2016,February,14
Denmark,Libya,2016,March,26
Denmark,Libya,2016,April,26
Denmark,Lebanon,2016,January,11
Denmark,Lebanon,2016,February,1
Denmark,Lebanon,2016,March,7
Denmark,Lebanon,2016,April,1
Denmark,"Sri Lanka",2016,March,1
Denmark,Mauritania,2016,January,1
Denmark,Mauritania,2016,February,2
Denmark,"The former Yugoslav Rep. of Macedonia",2016,January,1
Denmark,"The former Yugoslav Rep. of Macedonia",2016,February,4
Denmark,"Rep. of Moldova",2016,January,1
Denmark,Mexico,2016,March,1
Denmark,Mali,2016,February,1
Denmark,Mali,2016,April,1
Denmark,Morocco,2016,January,36
Denmark,Morocco,2016,February,21
Denmark,Morocco,2016,March,34
Denmark,Morocco,2016,April,33
Denmark,Myanmar,2016,January,1
Denmark,Myanmar,2016,February,1
Denmark,Nepal,2016,February,7
Denmark,Nepal,2016,March,1
Denmark,Nigeria,2016,January,7
Denmark,Nigeria,2016,February,16
Denmark,Nigeria,2016,March,11
Denmark,Nigeria,2016,April,3
Denmark,Pakistan,2016,January,14
Denmark,Pakistan,2016,February,6
Denmark,Pakistan,2016,March,12
Denmark,Pakistan,2016,April,6
Denmark,Romania,2016,January,1
Denmark,Romania,2016,March,1
Denmark,"Russian Federation",2016,January,7
Denmark,"Russian Federation",2016,February,4
Denmark,"Russian Federation",2016,March,3
Denmark,"Russian Federation",2016,April,9
Denmark,Rwanda,2016,March,1
Denmark,Rwanda,2016,April,1
Denmark,"El Salvador",2016,April,1
Denmark,Senegal,2016,January,2
Denmark,Senegal,2016,February,2
Denmark,"Sierra Leone",2016,April,1
Denmark,Somalia,2016,January,59
Denmark,Somalia,2016,February,28
Denmark,Somalia,2016,March,19
Denmark,Somalia,2016,April,30
Denmark,"Viet Nam",2016,March,7
Denmark,Stateless,2016,January,239
Denmark,Stateless,2016,February,124
Denmark,Stateless,2016,March,18
Denmark,Stateless,2016,April,16
Denmark,Sudan,2016,January,1
Denmark,Sudan,2016,February,2
Denmark,Sudan,2016,March,3
Denmark,Sudan,2016,April,1
Denmark,Sweden,2016,April,2
Denmark,"Syrian Arab Rep.",2016,January,468
Denmark,"Syrian Arab Rep.",2016,February,229
Denmark,"Syrian Arab Rep.",2016,March,79
